Date,Time,Average,Peak
2015-05-27,17:38:37,57.577784,57.601040
2015-05-27,17:38:37,56.213154,56.360088
2015-05-27,17:38:37,55.768285,56.281833
2015-05-27,17:38:37,55.294738,55.921466
2015-05-27,17:38:37,55.958912,55.986613
2015-05-27,17:38:38,55.330896,55.400435
2015-05-27,17:38:38,55.056851,55.957748
2015-05-27,17:38:38,54.077768,54.600497
2015-05-27,17:38:38,56.063650,56.313591
2015-05-27,17:38:38,54.205147,55.124866
2015-05-27,17:38:38,54.862783,55.665134
2015-05-27,17:38:38,55.042068,55.105137
2015-05-27,17:38:38,54.991514,56.156584
2015-05-27,17:38:39,54.942256,56.815683
2015-05-27,17:38:39,56.020947,56.068939
2015-05-27,17:38:39,56.124157,56.259581
2015-05-27,17:38:39,55.326056,55.496625
2015-05-27,17:38:39,55.272619,56.105812
2015-05-27,17:38:39,55.565072,56.208242
2015-05-27,17:38:39,55.781653,57.144383
2015-05-27,17:38:39,55.358143,56.298884
2015-05-27,17:38:40,55.077523,56.890019
2015-05-27,17:38:40,56.873382,56.994452
2015-05-27,17:38:40,56.724765,56.846118
2015-05-27,17:38:40,55.396690,56.497002
2015-05-27,17:38:40,55.550570,57.132266
2015-05-27,17:38:40,55.783382,57.254012
2015-05-27,17:38:40,55.823535,56.938564
2015-05-27,17:38:40,56.093916,56.618389
2015-05-27,17:38:41,56.033146,57.061620
2015-05-27,17:38:41,54.633925,55.971627
2015-05-27,17:38:41,55.683455,56.368232
2015-05-27,17:38:41,56.903958,57.154404
2015-05-27,17:38:41,55.280567,56.970910
2015-05-27,17:38:41,55.729672,56.907271
2015-05-27,17:38:41,55.106704,56.503613
2015-05-27,17:38:41,56.384571,56.442747
2015-05-27,17:38:42,55.296818,55.501542
2015-05-27,17:38:42,55.126416,56.031003
2015-05-27,17:38:42,54.740936,56.433796
2015-05-27,17:38:42,55.794635,55.982948
2015-05-27,17:38:42,56.000041,56.766470
2015-05-27,17:38:42,55.450279,55.624105
2015-05-27,17:38:42,54.318838,55.607465
2015-05-27,17:38:42,55.328252,56.109202
2015-05-27,17:38:43,56.104728,56.124914
2015-05-27,17:38:43,55.641665,55.925190
