Date,Time,Average,Peak
2015:05:20,11:23:35.997,63.851613,68.369290
2015:05:20,11:23:35.999,63.851613,68.369290
2015:05:20,11:23:36.096,63.397515,68.369290
2015:05:20,11:23:36.100,66.113804,68.369290
2015:05:20,11:23:36.196,62.981708,68.369290
2015:05:20,11:23:36.200,62.981708,68.369290
2015:05:20,11:23:36.297,65.796702,66.379634
2015:05:20,11:23:36.298,65.796702,66.379634
2015:05:20,11:23:36.397,62.874778,66.379634
2015:05:20,11:23:36.400,63.998609,66.379634
2015:05:20,11:23:36.496,64.681767,66.379634
2015:05:20,11:23:36.500,64.681767,66.379634
2015:05:20,11:23:36.597,65.063627,66.379634
2015:05:20,11:23:36.598,65.063627,66.379634
2015:05:20,11:23:36.696,74.029629,74.050209
2015:05:20,11:23:36.702,72.232315,74.050209
2015:05:20,11:23:36.797,62.579349,74.050209
2015:05:20,11:23:36.798,62.579349,74.050209
2015:05:20,11:23:36.897,62.614130,74.050209
2015:05:20,11:23:36.898,62.614130,74.050209
2015:05:20,11:23:36.997,65.053756,74.050209
2015:05:20,11:23:36.998,65.053756,74.050209
2015:05:20,11:23:37.097,65.553611,74.050209
2015:05:20,11:23:37.098,65.553611,74.050209
2015:05:20,11:23:37.196,65.817809,74.050209
2015:05:20,11:23:37.200,65.817809,74.050209
2015:05:20,11:23:37.297,65.479095,74.050209
2015:05:20,11:23:37.297,65.479095,0.000000
2015:05:20,11:23:37.397,64.526969,66.509684
2015:05:20,11:23:37.398,65.426311,66.509684
2015:05:20,11:23:37.497,66.138648,66.987406
2015:05:20,11:23:37.498,66.138648,66.987406
2015:05:20,11:23:37.597,67.774557,67.784853
2015:05:20,11:23:37.600,67.774557,67.784853
2015:05:20,11:23:37.697,74.583470,74.673673
2015:05:20,11:23:37.697,74.583470,74.673673
2015:05:20,11:23:37.797,76.200230,76.200230
2015:05:20,11:23:37.798,76.200230,76.200230
2015:05:20,11:23:37.896,78.759498,78.791044
2015:05:20,11:23:37.900,78.759498,78.791044
2015:05:20,11:23:37.997,68.834997,78.791044
2015:05:20,11:23:37.998,68.834997,78.791044
2015:05:20,11:23:38.097,62.320572,78.791044
2015:05:20,11:23:38.098,62.320572,78.791044
2015:05:20,11:23:38.196,68.046036,78.791044
2015:05:20,11:23:38.200,68.046036,78.791044
2015:05:20,11:23:38.298,64.373744,78.791044
2015:05:20,11:23:38.298,64.373744,78.791044
2015:05:20,11:23:38.397,65.832877,66.546048
2015:05:20,11:23:38.398,65.832877,66.546048
2015:05:20,11:23:38.496,65.193266,66.766953
2015:05:20,11:23:38.500,65.193266,66.766953
2015:05:20,11:23:38.597,63.646470,66.766953
2015:05:20,11:23:38.598,63.646470,66.766953
2015:05:20,11:23:38.697,61.774107,66.766953
2015:05:20,11:23:38.701,62.493921,66.766953
2015:05:20,11:23:38.796,64.634753,66.766953
2015:05:20,11:23:38.800,64.634753,66.766953
2015:05:20,11:23:38.897,62.993627,66.766953
2015:05:20,11:23:38.897,62.993627,66.766953
2015:05:20,11:23:38.996,64.273410,66.766953
2015:05:20,11:23:39.001,62.544902,66.766953
2015:05:20,11:23:39.096,63.504277,66.766953
2015:05:20,11:23:39.101,63.504277,66.766953
2015:05:20,11:23:39.197,63.905537,66.766953
2015:05:20,11:23:39.197,63.905537,66.766953
2015:05:20,11:23:39.297,65.898302,66.766953
2015:05:20,11:23:39.297,65.898302,66.766953
2015:05:20,11:23:39.397,64.500150,66.935577
2015:05:20,11:23:39.401,64.500150,0.000000
2015:05:20,11:23:39.497,65.352741,65.712135
2015:05:20,11:23:39.498,65.352741,65.712135
2015:05:20,11:23:39.597,65.697419,67.457288
2015:05:20,11:23:39.601,65.697419,67.457288
2015:05:20,11:23:39.697,67.416541,68.063123
2015:05:20,11:23:39.697,67.416541,68.063123
2015:05:20,11:23:39.797,65.383788,68.063123
2015:05:20,11:23:39.801,65.383788,68.063123
2015:05:20,11:23:39.897,63.094592,68.063123
2015:05:20,11:23:39.901,63.094592,68.063123
2015:05:20,11:23:39.997,65.094951,68.063123
2015:05:20,11:23:39.997,65.094951,68.063123
2015:05:20,11:23:40.097,64.272415,68.063123
2015:05:20,11:23:40.103,64.272415,68.063123
2015:05:20,11:23:40.197,63.912488,68.063123
2015:05:20,11:23:40.201,63.912488,68.063123
2015:05:20,11:23:40.297,67.014419,68.063123
2015:05:20,11:23:40.297,67.014419,68.063123
2015:05:20,11:23:40.396,64.432871,68.063123
2015:05:20,11:23:40.401,64.432871,68.063123
2015:05:20,11:23:40.497,64.255256,64.292464
2015:05:20,11:23:40.497,64.255256,64.292464
2015:05:20,11:23:40.597,63.821231,65.816839
2015:05:20,11:23:40.601,63.821231,65.816839
2015:05:20,11:23:40.697,62.959576,65.816839
2015:05:20,11:23:40.702,62.959576,65.816839
2015:05:20,11:23:40.797,64.284585,65.816839
2015:05:20,11:23:40.797,64.284585,65.816839
2015:05:20,11:23:40.897,63.035384,65.816839
2015:05:20,11:23:40.902,63.035384,65.816839
2015:05:20,11:23:40.997,66.610277,67.028505
2015:05:20,11:23:41.003,65.212078,67.028505
2015:05:20,11:23:41.097,65.248897,67.028505
2015:05:20,11:23:41.098,65.248897,67.028505
2015:05:20,11:23:41.196,64.848108,67.028505
2015:05:20,11:23:41.202,64.848108,67.028505
2015:05:20,11:23:41.297,64.882995,67.028505
2015:05:20,11:23:41.302,65.400490,67.028505
2015:05:20,11:23:41.397,65.931781,67.028505
2015:05:20,11:23:41.398,65.931781,67.028505
2015:05:20,11:23:41.496,64.733642,67.583331
2015:05:20,11:23:41.502,64.733642,0.000000
2015:05:20,11:23:41.597,69.650968,69.672026
2015:05:20,11:23:41.598,69.650968,69.672026
2015:05:20,11:23:41.696,71.479695,71.479695
2015:05:20,11:23:41.702,71.479695,71.479695
2015:05:20,11:23:41.797,63.911947,71.479695
2015:05:20,11:23:41.802,63.911947,71.479695
2015:05:20,11:23:41.897,66.568850,71.479695
2015:05:20,11:23:41.903,65.693953,71.479695
2015:05:20,11:23:41.999,66.032109,71.479695
2015:05:20,11:23:41.999,66.032109,71.479695
2015:05:20,11:23:42.096,64.809120,71.479695
2015:05:20,11:23:42.103,64.809120,71.479695
2015:05:20,11:23:42.197,63.493984,71.479695
2015:05:20,11:23:42.198,63.493984,71.479695
2015:05:20,11:23:42.297,65.204924,71.479695
2015:05:20,11:23:42.298,65.204924,71.479695
2015:05:20,11:23:42.396,61.935047,71.479695
2015:05:20,11:23:42.404,61.935047,71.479695
2015:05:20,11:23:42.496,66.808993,71.479695
2015:05:20,11:23:42.503,66.808993,71.479695
2015:05:20,11:23:42.597,63.971378,66.198487
2015:05:20,11:23:42.598,63.971378,66.198487
2015:05:20,11:23:42.697,63.385573,66.581613
2015:05:20,11:23:42.698,63.385573,66.581613
2015:05:20,11:23:42.797,64.477259,66.581613
2015:05:20,11:23:42.803,64.477259,66.581613
2015:05:20,11:23:42.897,63.171411,66.581613
2015:05:20,11:23:42.898,63.171411,66.581613
2015:05:20,11:23:42.997,63.814487,66.581613
2015:05:20,11:23:42.997,63.814487,66.581613
2015:05:20,11:23:43.097,65.437442,67.331321
2015:05:20,11:23:43.103,65.437442,67.331321
2015:05:20,11:23:43.197,66.588643,67.331321
2015:05:20,11:23:43.198,66.588643,67.331321
2015:05:20,11:23:43.297,64.547312,67.331321
2015:05:20,11:23:43.298,64.547312,67.331321
2015:05:20,11:23:43.397,61.737664,67.331321
2015:05:20,11:23:43.403,61.737664,67.331321
2015:05:20,11:23:43.497,62.701781,67.331321
2015:05:20,11:23:43.498,62.701781,67.331321
2015:05:20,11:23:43.596,64.009502,67.331321
2015:05:20,11:23:43.603,62.041965,62.204378
2015:05:20,11:23:43.697,62.929497,63.586750
2015:05:20,11:23:43.698,62.929497,63.586750
2015:05:20,11:23:43.797,66.060893,66.060893
2015:05:20,11:23:43.803,66.060893,66.060893
2015:05:20,11:23:43.896,64.768527,66.060893
2015:05:20,11:23:43.904,62.580771,66.060893
2015:05:20,11:23:43.997,62.697037,66.060893
2015:05:20,11:23:43.998,62.697037,66.060893
2015:05:20,11:23:44.096,64.509297,66.060893
2015:05:20,11:23:44.103,64.509297,66.060893
2015:05:20,11:23:44.196,63.279132,67.799961
2015:05:20,11:23:44.204,64.111332,67.799961
2015:05:20,11:23:44.297,62.939915,67.799961
2015:05:20,11:23:44.298,62.939915,67.799961
2015:05:20,11:23:44.397,65.388446,67.799961
2015:05:20,11:23:44.397,65.388446,67.799961
2015:05:20,11:23:44.496,62.818697,67.799961
2015:05:20,11:23:44.504,67.193108,67.799961
2015:05:20,11:23:44.597,64.388152,67.799961
2015:05:20,11:23:44.597,64.388152,67.799961
2015:05:20,11:23:44.696,64.998068,67.789008
2015:05:20,11:23:44.703,64.998068,67.789008
2015:05:20,11:23:44.797,68.805567,68.885383
2015:05:20,11:23:44.803,68.805567,68.885383
2015:05:20,11:23:44.896,66.535448,70.141331
2015:05:20,11:23:44.904,67.213936,70.141331
2015:05:20,11:23:44.996,67.381815,70.141331
2015:05:20,11:23:45.005,67.381815,70.141331
2015:05:20,11:23:45.096,67.074042,70.141331
2015:05:20,11:23:45.103,67.074042,70.141331
2015:05:20,11:23:45.196,66.047614,70.141331
2015:05:20,11:23:45.204,65.528750,70.141331
2015:05:20,11:23:45.297,63.291340,70.141331
2015:05:20,11:23:45.298,63.291340,70.141331
2015:05:20,11:23:45.397,63.232590,70.141331
2015:05:20,11:23:45.403,63.232590,70.141331
2015:05:20,11:23:45.496,61.946849,70.141331
2015:05:20,11:23:45.503,62.711438,70.141331
2015:05:20,11:23:45.597,61.442524,70.141331
2015:05:20,11:23:45.598,61.442524,70.141331
2015:05:20,11:23:45.696,61.553898,70.141331
2015:05:20,11:23:45.703,61.553898,0.000000
2015:05:20,11:23:45.797,63.777389,67.984205
2015:05:20,11:23:45.804,65.351887,67.984205
2015:05:20,11:23:45.897,63.204164,67.984205
2015:05:20,11:23:45.898,63.204164,67.984205
2015:05:20,11:23:45.996,64.553727,67.984205
2015:05:20,11:23:46.003,64.553727,67.984205
2015:05:20,11:23:46.097,63.348560,67.984205
2015:05:20,11:23:46.103,63.348560,67.984205
2015:05:20,11:23:46.196,67.061483,67.984205
2015:05:20,11:23:46.205,68.304812,68.337773
2015:05:20,11:23:46.297,66.483594,68.772054
2015:05:20,11:23:46.298,66.483594,68.772054
2015:05:20,11:23:46.397,67.420253,70.037254
2015:05:20,11:23:46.404,67.420253,70.037254
2015:05:20,11:23:46.496,63.527462,70.037254
2015:05:20,11:23:46.503,67.368552,70.037254
2015:05:20,11:23:46.597,64.460053,70.037254
2015:05:20,11:23:46.598,64.460053,70.037254
2015:05:20,11:23:46.697,63.882560,70.037254
2015:05:20,11:23:46.704,63.882560,70.037254
2015:05:20,11:23:46.796,61.697014,68.435192
2015:05:20,11:23:46.804,61.912163,68.435192
2015:05:20,11:23:46.897,61.459064,68.435192
2015:05:20,11:23:46.898,61.459064,68.435192
2015:05:20,11:23:46.996,64.171614,68.435192
2015:05:20,11:23:47.003,64.171614,68.435192
2015:05:20,11:23:47.096,62.831675,68.435192
2015:05:20,11:23:47.105,64.277306,68.435192
2015:05:20,11:23:47.197,62.692097,68.435192
2015:05:20,11:23:47.198,62.692097,68.435192
2015:05:20,11:23:47.296,63.525973,68.435192
2015:05:20,11:23:47.304,63.525973,68.435192
2015:05:20,11:23:47.396,62.934700,68.435192
2015:05:20,11:23:47.405,62.934700,68.435192
2015:05:20,11:23:47.496,66.025107,68.435192
2015:05:20,11:23:47.504,63.843083,68.435192
2015:05:20,11:23:47.597,62.137327,68.435192
2015:05:20,11:23:47.598,62.137327,68.435192
2015:05:20,11:23:47.697,63.200147,68.435192
2015:05:20,11:23:47.698,63.200147,68.435192
2015:05:20,11:23:47.797,62.363563,68.435192
2015:05:20,11:23:47.798,62.363563,0.000000
2015:05:20,11:23:47.897,63.081205,64.705752
2015:05:20,11:23:47.898,63.081205,64.705752
2015:05:20,11:23:47.997,64.260653,64.705752
2015:05:20,11:23:47.998,64.260653,64.705752
2015:05:20,11:23:48.096,64.867455,64.972533
2015:05:20,11:23:48.104,65.112633,65.331823
2015:05:20,11:23:48.197,64.663762,65.331823
2015:05:20,11:23:48.198,64.663762,65.331823
2015:05:20,11:23:48.297,65.960685,65.960685
2015:05:20,11:23:48.298,65.960685,65.960685
2015:05:20,11:23:48.397,65.859500,65.960685
2015:05:20,11:23:48.398,65.859500,65.960685
2015:05:20,11:23:48.497,61.917576,65.960685
2015:05:20,11:23:48.498,62.257123,65.960685
2015:05:20,11:23:48.597,62.810317,65.960685
2015:05:20,11:23:48.598,62.810317,65.960685
2015:05:20,11:23:48.696,65.856873,66.648071
2015:05:20,11:23:48.705,65.856873,66.648071
2015:05:20,11:23:48.797,63.798071,66.648071
2015:05:20,11:23:48.806,63.502517,66.648071
2015:05:20,11:23:48.897,63.488318,66.372975
2015:05:20,11:23:48.898,63.488318,66.372975
2015:05:20,11:23:48.997,62.718528,66.372975
2015:05:20,11:23:48.998,62.718528,66.372975
2015:05:20,11:23:49.097,62.518309,66.442106
2015:05:20,11:23:49.098,62.518309,66.442106
2015:05:20,11:23:49.197,60.787540,66.442106
2015:05:20,11:23:49.198,60.787540,66.442106
2015:05:20,11:23:49.296,61.662134,66.442106
2015:05:20,11:23:49.305,61.662134,66.442106
2015:05:20,11:23:49.397,65.512646,66.442106
2015:05:20,11:23:49.404,62.861659,66.442106
2015:05:20,11:23:49.497,63.734740,66.442106
2015:05:20,11:23:49.498,63.734740,66.442106
2015:05:20,11:23:49.596,64.372652,66.442106
2015:05:20,11:23:49.605,64.372652,66.442106
