Date,Time,Average,Peak
2015-05-27,10:55:37,59.677706,60.194735
2015-05-27,10:55:37,59.853574,60.541573
2015-05-27,10:55:37,60.788094,62.836852
2015-05-27,10:55:37,59.053412,60.361077
2015-05-27,10:55:37,58.551831,58.818183
2015-05-27,10:55:37,58.267534,59.888765
2015-05-27,10:55:37,59.008495,60.041560
2015-05-27,10:55:38,58.597946,58.904917
2015-05-27,10:55:38,58.153587,59.968683
2015-05-27,10:55:38,59.348127,59.440548
2015-05-27,10:55:38,59.696099,60.052739
2015-05-27,10:55:38,59.652197,60.118652
2015-05-27,10:55:38,58.918642,59.142629
2015-05-27,10:55:38,58.392595,59.324053
2015-05-27,10:55:38,59.186254,59.603811
2015-05-27,10:55:38,58.396707,60.616549
2015-05-27,10:55:39,59.118987,59.878141
2015-05-27,10:55:39,58.560615,60.706847
2015-05-27,10:55:39,60.833071,61.048887
2015-05-27,10:55:39,59.616834,60.062546
2015-05-27,10:55:39,58.697835,60.338084
2015-05-27,10:55:39,59.286362,59.684914
2015-05-27,10:55:39,59.274302,59.603714
2015-05-27,10:55:40,59.190543,59.892857
2015-05-27,10:55:40,58.850526,59.451150
2015-05-27,10:55:40,58.060980,59.922405
2015-05-27,10:55:40,59.039210,60.100674
2015-05-27,10:55:40,58.449681,59.084495
2015-05-27,10:55:40,59.294194,59.355153
2015-05-27,10:55:40,59.555663,59.581595
2015-05-27,10:55:40,58.355221,60.137811
2015-05-27,10:55:41,58.916181,58.916181
2015-05-27,10:55:41,58.162406,59.254590
2015-05-27,10:55:41,58.913418,59.059241
2015-05-27,10:55:41,57.987134,59.057784
2015-05-27,10:55:41,58.627823,58.658590
2015-05-27,10:55:41,57.048326,58.446588
2015-05-27,10:55:41,56.460522,59.121672
2015-05-27,10:55:41,57.028578,57.973099
2015-05-27,10:55:42,58.957125,59.410460
2015-05-27,10:55:42,58.183429,58.490809
2015-05-27,10:55:42,59.194826,59.483234
2015-05-27,10:55:42,60.247332,60.431915
2015-05-27,10:55:42,58.197129,58.648746
2015-05-27,10:55:42,57.569820,57.837277
2015-05-27,10:55:42,58.062720,58.205628
2015-05-27,10:55:42,58.205630,60.465153
2015-05-27,10:55:43,57.272696,58.956729
2015-05-27,10:55:43,59.041672,59.052195
2015-05-27,10:55:43,59.455917,60.790317
2015-05-27,10:55:43,58.287236,60.543851
2015-05-27,10:55:43,58.183356,59.793426
2015-05-27,10:55:43,59.003876,59.473615
2015-05-27,10:55:43,60.455887,60.481309
2015-05-27,10:55:43,59.203282,60.820992
2015-05-27,10:55:44,59.278278,60.415494
2015-05-27,10:55:44,61.769227,62.154622
2015-05-27,10:55:44,61.746037,61.878594
2015-05-27,10:55:44,60.665490,62.024819
2015-05-27,10:55:44,60.772733,61.019442
2015-05-27,10:55:44,59.952189,61.336971
2015-05-27,10:55:44,59.111425,60.408068
2015-05-27,10:55:44,60.907688,61.075953
2015-05-27,10:55:45,59.017751,60.076070
2015-05-27,10:55:45,60.275554,60.385237
2015-05-27,10:55:45,60.413346,60.423601
2015-05-27,10:55:45,59.062606,61.322238
2015-05-27,10:55:45,59.674714,59.972638
2015-05-27,10:55:45,60.093426,60.738095
2015-05-27,10:55:45,62.206322,62.206322
2015-05-27,10:55:45,61.517066,61.723800
2015-05-27,10:55:46,62.253247,62.740948
2015-05-27,10:55:46,62.269857,62.269857
2015-05-27,10:55:46,60.782679,62.392580
2015-05-27,10:55:46,61.227714,61.459491
2015-05-27,10:55:46,60.561293,61.276534
2015-05-27,10:55:46,61.496578,61.826457
2015-05-27,10:55:46,60.373303,61.569568
2015-05-27,10:55:46,61.080221,61.387311
2015-05-27,10:55:47,59.480443,60.414082
2015-05-27,10:55:47,60.197860,60.824290
2015-05-27,10:55:47,61.023527,61.233920
2015-05-27,10:55:47,58.874037,60.384538
2015-05-27,10:55:47,58.400272,58.952947
2015-05-27,10:55:47,58.299980,58.642546
2015-05-27,10:55:47,58.418649,58.418649
2015-05-27,10:55:47,58.542530,58.929697
2015-05-27,10:55:48,58.500390,59.442002
2015-05-27,10:55:48,57.842757,60.092408
2015-05-27,10:55:48,58.178552,59.669375
2015-05-27,10:55:48,58.027601,60.132110
2015-05-27,10:55:48,57.337911,58.356145
2015-05-27,10:55:48,58.339757,58.375061
2015-05-27,10:55:48,57.604353,58.294881
2015-05-27,10:55:48,56.575352,56.945405
2015-05-27,10:55:49,57.526021,59.031950
2015-05-27,10:55:49,56.960264,57.972825
2015-05-27,10:55:49,56.561218,58.106064
2015-05-27,10:55:49,57.664194,58.305020
2015-05-27,10:55:49,57.920756,58.408673
2015-05-27,10:55:49,55.836327,57.208793
2015-05-27,10:55:49,55.975517,56.928996
2015-05-27,10:55:49,55.570178,57.145626
2015-05-27,10:55:49,56.894201,57.112199
2015-05-27,10:55:50,56.551371,56.831514
2015-05-27,10:55:50,56.740885,57.439374
2015-05-27,10:55:50,56.195110,56.395342
2015-05-27,10:55:50,55.157750,57.183949
2015-05-27,10:55:50,55.645203,56.513754
2015-05-27,10:55:50,55.082063,55.588339
2015-05-27,10:55:50,55.241114,55.880902
2015-05-27,10:55:50,56.262818,56.500811
2015-05-27,10:55:51,54.450571,55.363672
2015-05-27,10:55:51,56.167829,57.100393
2015-05-27,10:55:51,56.722963,56.781791
2015-05-27,10:55:51,55.160328,56.888274
2015-05-27,10:55:51,56.380302,56.447995
2015-05-27,10:55:51,55.795938,56.328765
2015-05-27,10:55:51,56.145806,56.942121
2015-05-27,10:55:52,56.124473,56.135960
2015-05-27,10:55:52,55.856170,58.528720
2015-05-27,10:55:52,56.301513,56.694035
2015-05-27,10:55:52,56.827335,57.143614
2015-05-27,10:55:52,55.999937,56.625191
2015-05-27,10:55:52,54.933004,56.084352
2015-05-27,10:55:52,55.277239,57.312594
2015-05-27,10:55:52,55.417280,55.508578
2015-05-27,10:55:52,56.377808,56.435373
2015-05-27,10:55:53,56.672577,56.705893
2015-05-27,10:55:53,55.910118,56.450640
2015-05-27,10:55:53,56.030140,56.876318
2015-05-27,10:55:53,57.066631,57.484689
2015-05-27,10:55:53,57.014919,57.150884
2015-05-27,10:55:53,57.748873,57.895866
2015-05-27,10:55:53,56.045864,56.808446
2015-05-27,10:55:53,55.647177,56.097665
2015-05-27,10:55:54,54.816884,55.069695
2015-05-27,10:55:54,55.400872,56.110941
2015-05-27,10:55:54,57.046195,57.532670
2015-05-27,10:55:54,56.424267,57.959241
2015-05-27,10:55:54,56.593597,56.801303
2015-05-27,10:55:54,55.869234,57.440892
2015-05-27,10:55:54,55.914292,56.638276
2015-05-27,10:55:55,56.609224,57.544618
2015-05-27,10:55:55,58.364265,58.504577
2015-05-27,10:55:55,58.734672,58.817661
2015-05-27,10:55:55,58.635491,58.888183
2015-05-27,10:55:55,58.248118,58.436974
2015-05-27,10:55:55,57.938825,59.026616
2015-05-27,10:55:55,57.115921,57.359557
2015-05-27,10:55:55,56.893204,58.007345
2015-05-27,10:55:56,56.736612,58.676831
2015-05-27,10:55:56,55.278626,57.944657
2015-05-27,10:55:56,57.193892,57.615067
2015-05-27,10:55:56,58.170149,58.245897
2015-05-27,10:55:56,56.909926,58.844513
2015-05-27,10:55:56,56.737803,56.986442
2015-05-27,10:55:56,56.575145,57.164053
2015-05-27,10:55:56,56.519601,57.485664
2015-05-27,10:55:57,55.700842,57.623717
2015-05-27,10:55:57,57.568506,57.678920
2015-05-27,10:55:57,59.129734,59.178443
2015-05-27,10:55:57,58.145663,58.455671
2015-05-27,10:55:57,56.453522,57.104299
2015-05-27,10:55:57,56.398725,57.789817
2015-05-27,10:55:57,57.240694,57.753731
2015-05-27,10:55:57,57.929840,58.114844
2015-05-27,10:55:58,56.818755,57.434946
2015-05-27,10:55:58,56.648279,57.126379
2015-05-27,10:55:58,58.073195,58.078064
2015-05-27,10:55:58,57.120000,59.201835
2015-05-27,10:55:58,57.678129,57.903524
2015-05-27,10:55:58,57.718940,57.773763
2015-05-27,10:55:58,57.289441,58.361085
2015-05-27,10:55:58,57.202085,57.480741
2015-05-27,10:55:59,57.695749,57.780108
2015-05-27,10:55:59,57.452085,57.452085
2015-05-27,10:55:59,59.017746,59.062684
2015-05-27,10:55:59,57.891278,58.155366
2015-05-27,10:55:59,57.510410,60.169569
2015-05-27,10:55:59,58.927231,58.963998
2015-05-27,10:55:59,59.396007,59.504395
2015-05-27,10:55:59,60.087307,60.087307
2015-05-27,10:56:00,58.334185,58.827970
2015-05-27,10:56:00,61.391739,61.424144
2015-05-27,10:56:00,60.674723,60.743050
2015-05-27,10:56:00,60.166154,62.303551
2015-05-27,10:56:00,59.979371,62.280376
2015-05-27,10:56:00,59.325171,60.133064
2015-05-27,10:56:00,60.196440,60.464953
2015-05-27,10:56:00,58.947847,59.786551
2015-05-27,10:56:01,59.590079,59.695445
2015-05-27,10:56:01,57.496525,59.413639
2015-05-27,10:56:01,56.534842,58.631253
2015-05-27,10:56:01,57.555823,58.292610
2015-05-27,10:56:01,56.733024,57.574231
2015-05-27,10:56:01,56.961321,57.858793
2015-05-27,10:56:01,56.024066,57.196748
2015-05-27,10:56:01,56.201105,56.954366
2015-05-27,10:56:02,55.484134,57.329619
2015-05-27,10:56:02,55.761471,58.298133
2015-05-27,10:56:02,57.049399,57.775247
2015-05-27,10:56:02,54.829418,57.321643
2015-05-27,10:56:02,55.899802,56.128215
2015-05-27,10:56:02,55.058542,55.084476
2015-05-27,10:56:02,55.560456,57.615721
2015-05-27,10:56:03,54.336803,57.031040
2015-05-27,10:56:03,55.111498,56.072176
2015-05-27,10:56:03,55.893897,56.793988
2015-05-27,10:56:03,54.832151,56.000339
2015-05-27,10:56:03,54.207203,55.646484
2015-05-27,10:56:03,55.509291,56.173772
2015-05-27,10:56:03,56.517064,56.759391
2015-05-27,10:56:03,55.381108,55.381108
2015-05-27,10:56:04,55.382618,56.254202
2015-05-27,10:56:04,54.712149,56.430738
2015-05-27,10:56:04,56.619035,57.097849
2015-05-27,10:56:04,56.973741,57.098815
2015-05-27,10:56:04,55.422322,56.713067
2015-05-27,10:56:04,55.706034,56.809151
2015-05-27,10:56:04,55.919867,56.009733
2015-05-27,10:56:04,55.668501,56.572270
2015-05-27,10:56:05,55.988001,56.863884
2015-05-27,10:56:05,56.005228,57.747457
2015-05-27,10:56:05,56.617818,56.738396
2015-05-27,10:56:05,56.777784,57.732697
2015-05-27,10:56:05,57.374166,57.448020
2015-05-27,10:56:05,55.651914,56.264299
